"DNS_Arnim" "DNS_Berthold" "DNS_Brentano" "DNS_Eichendorff" "DNS_Gall" "DNS_Goethe" "DNS_Grillparzer" "DNS_Grimm" "DNS_Hauff" "DNS_Hoffmann" "DNS_Immermann" "DNS_Keller" "DNS_Kinkel_Margret" "DNS_Kleist" "DNS_Kopisch_Karnevalsfest" "DNS_Kruse" "DNS_Lohmann" "DNS_Meissner" "DNS_Moerike" "DNS_Rumohr" "DNS_Stifter" "DNS_Tieck_Gemaelde" "DNS_Tieck_Lebens" "DNS_Widmann" "DNS_Wolf"
"himmel" 0.0380855655706487 0.0319488817891374 0.0324333090083516 0.0345423143350604 0.0511995318899941 0.0125817815802718 0 0.0563983982854887 0.02389486260454 0.0338352224665877 0.0656962069084748 0.0579217670000386 0.0223980886964312 0.0761672633102293 0.0873570520965693 0.00471409041625418 0.0250767976929346 0.0525375643585163 0.0150897842160857 0.00571755288736421 0.0353731871241599 0.0155781438641586 0.0335852225020991 0.0265023520837474 0
"wirklich" 0.0126951885235496 0.0599041533546326 0.00810832725208789 0.0276338514680484 0.124341720304271 0.113236034222446 0.0527530497856907 0.045118718628391 0.00597371565113501 0.0338352224665877 0.0414923412053525 0.0154458045333436 0.0298641182619083 0 0.0555908513341804 0.0282845424975251 0.018807598269701 0.0105075128717033 0.0402394245762286 0 0.0353731871241599 0.0584180394905947 0.0335852225020991 0.00662558802093686 0.0313087038196619
"auge" 0.0126951885235496 0.0159744408945687 0 0.0276338514680484 0.0219426565242832 0.0125817815802718 0.0131882624464227 0.0112796796570977 0.0836320191158901 0.0169176112332939 0.0207461706026763 0.0154458045333436 0.089592354785725 0.0152334526620459 0.00794155019059721 0.0188563616650167 0.0752303930788038 0.0157612693075549 0.0251496403601429 0.0743281875357347 0.0757996866946283 0.066207111422674 0.0279876854184159 0.0662558802093686 0.0313087038196619
"gute" 0.0507807540941983 0.0519169329073482 0.113516581529231 0.0207253886010363 0.0146284376828555 0.0251635631605435 0.00659413122321134 0.0620382381140376 0.0477897252090801 0.00422940280832346 0.0172884755022302 0.0656446692667104 0.0149320591309542 0.0152334526620459 0.00794155019059721 0.00471409041625418 0.0438843959626356 0.0367762950509614 0.0553292087923143 0.0114351057747284 0.0404264995704684 0.0467344315924758 0.0279876854184159 0.0331279401046843 0
"paar" 0.0253903770470991 0.0758785942492013 0.00810832725208789 0.0345423143350604 0.0511995318899941 0.0754906894816306 0.0791295746785361 0.045118718628391 0.029868578255675 0.0253764168499408 0.00691539020089209 0.0540603158667027 0.0821263252202479 0.0228501789930688 0.0317662007623888 0.0188563616650167 0.0376151965394019 0.0472838079226647 0.0452693526482571 0.00571755288736421 0.0202132497852342 0 0 0.0397535281256211 0
"schönen" 0.0126951885235496 0.0399361022364217 0.145949890537582 0.075993091537133 0.0511995318899941 0.0629089079013588 0 0.0338390389712932 0.03584229390681 0.0338352224665877 0.0103730853013381 0.0347530602000232 0.0373301478273854 0 0.0476493011435832 0.0141422712487626 0.0250767976929346 0.0105075128717033 0.0553292087923143 0.0400228702115495 0.0555864369093941 0.0272617517622775 0.0167926112510495 0.00662558802093686 0
"bist" 0 0.0718849840255591 0.00810832725208789 0.0207253886010363 0.0219426565242832 0.0125817815802718 0 0.0789577575996842 0.029868578255675 0.0211470140416173 0.0207461706026763 0.100397729466734 0.0298641182619083 0.00761672633102293 0.0158831003811944 0.0801395370763211 0.0438843959626356 0.0472838079226647 0 0.0114351057747284 0.0151599373389257 0.0272617517622775 0.0167926112510495 0.0331279401046843 0.0313087038196619
"macht" 0.0380855655706487 0.0599041533546326 0.0324333090083516 0.0207253886010363 0.00731421884142774 0.0125817815802718 0.0329706561160567 0.0112796796570977 0.03584229390681 0.0888174589747928 0.0311192559040144 0.0154458045333436 0.0223980886964312 0.0228501789930688 0.0555908513341804 0.0377127233300335 0.0250767976929346 0.0367762950509614 0.0352094965042 0.0800457404230989 0.0151599373389257 0.0155781438641586 0.0279876854184159 0.0265023520837474 0
"dein" 0.0507807540941983 0.0279552715654952 0.0486499635125274 0.0345423143350604 0.0658279695728496 0.0125817815802718 0 0.0112796796570977 0.0597371565113501 0.0253764168499408 0.0172884755022302 0.0231687068000154 0.0149320591309542 0.00761672633102293 0.0238246505717916 0.0801395370763211 0.0438843959626356 0.0315225386151098 0.0301795684321714 0.0571755288736421 0.00505331244630856 0.066207111422674 0.0391827595857823 0.0132511760418737 0.0626174076393237
"schlug" 0.0253903770470991 0.0638977635782748 0.00810832725208789 0.0552677029360967 0.0292568753657109 0.0251635631605435 0.0329706561160567 0.0225593593141955 0.0716845878136201 0.0338352224665877 0.0414923412053525 0.0193072556666795 0.089592354785725 0.0152334526620459 0.0238246505717916 0.0141422712487626 0.0376151965394019 0.0262687821792582 0 0.0114351057747284 0.045479812016777 0.0233672157962379 0.0335852225020991 0.0397535281256211 0.0939261114589856
"thüre" 0.0126951885235496 0.00798722044728434 0.0567582907646153 0.00690846286701209 0.0658279695728496 0.0629089079013588 0.151665018133861 0.045118718628391 0.0836320191158901 0.063441042124852 0.0242038657031223 0.00386145113333591 0.0149320591309542 0.0457003579861376 0 0.00942818083250837 0.0250767976929346 0.0420300514868131 0.00502992807202857 0.0571755288736421 0 0.0233672157962379 0.00559753708368318 0.0397535281256211 0.0939261114589856
"keinen" 0.0380855655706487 0.0359424920127796 0.0405416362604395 0 0.0585137507314219 0.0251635631605435 0.039564787339268 0.0507585584569398 0.02389486260454 0.0253764168499408 0.0242038657031223 0.0308916090666873 0.0373301478273854 0.0152334526620459 0.0158831003811944 0.0659972658275586 0.0501535953858692 0.0315225386151098 0.0251496403601429 0.0171526586620926 0.0202132497852342 0.0506289675585154 0.0111950741673664 0.0662558802093686 0
"weise" 0 0.0159744408945687 0 0.0207253886010363 0.0365710942071387 0.0629089079013588 0.0131882624464227 0.0225593593141955 0.02389486260454 0.0718998477414989 0.0345769510044604 0.0463374136000309 0.00746602956547708 0.0914007159722751 0.0476493011435832 0.0329986329137793 0 0.0262687821792582 0.0452693526482571 0.0343053173241852 0.0151599373389257 0.054523503524555 0.0559753708368318 0 0.0626174076393237
"aller" 0.101561508188397 0.0279552715654952 0.0162166545041758 0.00690846286701209 0.0292568753657109 0.0377453447408153 0.019782393669634 0 0 0.105735070208087 0.0207461706026763 0.0463374136000309 0.00746602956547708 0.0304669053240917 0.0635324015247776 0.0282845424975251 0.0376151965394019 0.0262687821792582 0.0251496403601429 0.00571755288736421 0.0151599373389257 0.0584180394905947 0.061572907920515 0.0198767640628106 0.0313087038196619
"dazu" 0 0.0319488817891374 0.0405416362604395 0.0276338514680484 0.0365710942071387 0.0251635631605435 0.0329706561160567 0.045118718628391 0.03584229390681 0.0253764168499408 0.0207461706026763 0.0579217670000386 0.00746602956547708 0.0152334526620459 0.0635324015247776 0.051854994578796 0.018807598269701 0.0315225386151098 0.0352094965042 0.0171526586620926 0.0252665622315428 0.0623125754566343 0.0111950741673664 0.0265023520837474 0.0626174076393237
"gedanken" 0.0380855655706487 0.023961661341853 0.0324333090083516 0.0414507772020725 0.0365710942071387 0.0251635631605435 0.0329706561160567 0.0958772770853308 0.00597371565113501 0.0296058196582643 0.0380346461049065 0.0270301579333514 0.0298641182619083 0.0304669053240917 0.0317662007623888 0.0424268137462877 0.0501535953858692 0.0367762950509614 0.0251496403601429 0.00571755288736421 0.0151599373389257 0.0350508236943568 0.0279876854184159 0.0265023520837474 0.0939261114589856
"thränen" 0.0507807540941983 0.0359424920127796 0.0405416362604395 0.00690846286701209 0.0219426565242832 0 0.0329706561160567 0.0620382381140376 0.017921146953405 0.0761292505498224 0.0138307804017842 0.0347530602000232 0.0373301478273854 0.0609338106481834 0.0317662007623888 0.0282845424975251 0.125383988464673 0 0.0100598561440571 0.0114351057747284 0.0151599373389257 0.0506289675585154 0.00559753708368318 0.00662558802093686 0.0939261114589856
"augenblick" 0 0.0439297124600639 0 0.0690846286701209 0 0.0377453447408153 0.00659413122321134 0.045118718628391 0.00597371565113501 0.0803586533581458 0.0172884755022302 0.0270301579333514 0.0671942660892937 0.114250894965344 0.00794155019059721 0.0754254466600669 0.0376151965394019 0.0157612693075549 0.0100598561440571 0.0686106346483705 0.0151599373389257 0.0116836078981189 0.0167926112510495 0.00662558802093686 0
"fest" 0.0253903770470991 0.0599041533546326 0.00810832725208789 0.0276338514680484 0.0219426565242832 0.0125817815802718 0.019782393669634 0.0394788787998421 0.029868578255675 0.0380646252749112 0.0380346461049065 0.0231687068000154 0.0298641182619083 0.0152334526620459 0.0635324015247776 0.051854994578796 0.0438843959626356 0.0315225386151098 0.0251496403601429 0.0400228702115495 0.0353731871241599 0.0272617517622775 0.0111950741673664 0.0331279401046843 0.0313087038196619
"hinaus" 0.0126951885235496 0.0279552715654952 0.00810832725208789 0.0414507772020725 0.0292568753657109 0.0125817815802718 0.105506099571381 0.0169195194856466 0.01194743130227 0.0296058196582643 0.0138307804017842 0.0540603158667027 0.0373301478273854 0.0304669053240917 0.0476493011435832 0.0188563616650167 0.0125383988464673 0.0472838079226647 0.00502992807202857 0.0457404230989137 0.0757996866946283 0.0155781438641586 0.0279876854184159 0.046379116146558 0.0939261114589856
"müssen" 0.101561508188397 0.0119808306709265 0.0405416362604395 0.00690846286701209 0.00731421884142774 0 0.0263765248928454 0.0112796796570977 0.01194743130227 0.0211470140416173 0.079526987310259 0.0463374136000309 0.0223980886964312 0.0228501789930688 0.0238246505717916 0.0282845424975251 0.0626919942323365 0.0157612693075549 0.0150897842160857 0.0228702115494568 0.0303198746778513 0.0506289675585154 0.061572907920515 0.046379116146558 0.0313087038196619
"sache" 0.0126951885235496 0.0199680511182109 0.0243249817562637 0 0.0219426565242832 0.0503271263210871 0.019782393669634 0.0225593593141955 0.017921146953405 0.0465234308915581 0.0656962069084748 0.0347530602000232 0.0522622069583396 0.0380836316551146 0.00794155019059721 0.0235704520812709 0.0125383988464673 0.0420300514868131 0.0502992807202857 0.0114351057747284 0.0555864369093941 0.0467344315924758 0.0391827595857823 0.0265023520837474 0
"guten" 0.0380855655706487 0.0479233226837061 0.0486499635125274 0.0345423143350604 0.0219426565242832 0.0377453447408153 0.0263765248928454 0.0225593593141955 0.0716845878136201 0.0338352224665877 0.0207461706026763 0.0501988647333668 0.0223980886964312 0 0.0238246505717916 0.0141422712487626 0.0250767976929346 0.0315225386151098 0.0804788491524571 0.0228702115494568 0.0252665622315428 0.0350508236943568 0.0111950741673664 0.0198767640628106 0
"ehre" 0.0380855655706487 0.00798722044728434 0.42163301710857 0.0138169257340242 0.0438853130485664 0 0.019782393669634 0.00563983982854887 0.01194743130227 0.0169176112332939 0.00345769510044604 0.0231687068000154 0.00746602956547708 0 0.0476493011435832 0.131994531655117 0.0250767976929346 0 0.0201197122881143 0.028587764436821 0 0.0233672157962379 0 0 0
"hände" 0.0253903770470991 0.0199680511182109 0.0243249817562637 0 0.0365710942071387 0.0251635631605435 0.0263765248928454 0.0338390389712932 0.03584229390681 0.0676704449331754 0.0311192559040144 0.08495192493339 0.0522622069583396 0.0533170843171605 0.0158831003811944 0.0282845424975251 0.0438843959626356 0.0262687821792582 0.0352094965042 0.00571755288736421 0.0151599373389257 0.00389453596603965 0.0335852225020991 0.0198767640628106 0.0313087038196619
"junge" 0 0.00798722044728434 0.0405416362604395 0.00690846286701209 0.0804564072557051 0 0 0.0789577575996842 0.017921146953405 0.0253764168499408 0.00345769510044604 0.0540603158667027 0.089592354785725 0.0304669053240917 0.00794155019059721 0.00942818083250837 0 0.0157612693075549 0.0201197122881143 0.0514579759862779 0.0101066248926171 0.101257935117031 0.0223901483347327 0.0728814682303054 0
"schloß" 0.0507807540941983 0.0119808306709265 0.0162166545041758 0.16580310880829 0.0950848449385606 0 0.0263765248928454 0.0112796796570977 0.02389486260454 0.0338352224665877 0.0276615608035683 0 0.0298641182619083 0.0685505369792063 0 0.0188563616650167 0.0313459971161683 0.0367762950509614 0.0402394245762286 0.0400228702115495 0.045479812016777 0.00778907193207929 0.00559753708368318 0.0397535281256211 0.0313087038196619
"davon" 0.0126951885235496 0.0279552715654952 0.0243249817562637 0 0.0585137507314219 0.0503271263210871 0.0461589185624794 0.0338390389712932 0.03584229390681 0.0380646252749112 0.0242038657031223 0.0193072556666795 0.0149320591309542 0.0380836316551146 0.0476493011435832 0.0188563616650167 0.0250767976929346 0.0525375643585163 0.0352094965042 0.0343053173241852 0.0202132497852342 0.0311562877283172 0.0279876854184159 0.046379116146558 0.0939261114589856
"ruhig" 0.0253903770470991 0.0279552715654952 0.0567582907646153 0 0.0438853130485664 0.0125817815802718 0 0.0789577575996842 0.029868578255675 0.0296058196582643 0.0207461706026763 0.0308916090666873 0.0373301478273854 0 0.0158831003811944 0.0424268137462877 0.0438843959626356 0.0682988336660712 0.0100598561440571 0.0400228702115495 0.0252665622315428 0.0116836078981189 0.0279876854184159 0.0728814682303054 0.0626174076393237
"letzten" 0.0126951885235496 0.0359424920127796 0.113516581529231 0.0138169257340242 0.0365710942071387 0.0125817815802718 0.039564787339268 0.0281991991427443 0.0477897252090801 0 0.0380346461049065 0.0308916090666873 0.0522622069583396 0.0152334526620459 0.0238246505717916 0.0235704520812709 0.0313459971161683 0.0420300514868131 0.0251496403601429 0.0686106346483705 0.0101066248926171 0.0233672157962379 0.0279876854184159 0.0198767640628106 0
"boden" 0.0126951885235496 0.0399361022364217 0.0243249817562637 0.0138169257340242 0.0219426565242832 0.0125817815802718 0.0659413122321134 0.045118718628391 0.00597371565113501 0.0718998477414989 0.0242038657031223 0.0308916090666873 0.0373301478273854 0.0533170843171605 0.0317662007623888 0.00942818083250837 0.0125383988464673 0.0262687821792582 0.0251496403601429 0.0228702115494568 0.0303198746778513 0.0194726798301982 0.0223901483347327 0.0662558802093686 0.0313087038196619
"schöne" 0.0380855655706487 0.0279552715654952 0.0972999270250547 0.0414507772020725 0.0292568753657109 0.176144942123805 0.0131882624464227 0.00563983982854887 0.0657108721624851 0.0211470140416173 0.0345769510044604 0.0463374136000309 0.0149320591309542 0.00761672633102293 0.0317662007623888 0.0188563616650167 0 0.00525375643585163 0.0452693526482571 0.0228702115494568 0.0303198746778513 0.0272617517622775 0.0223901483347327 0.0132511760418737 0
"denen" 0.0253903770470991 0.0159744408945687 0.0162166545041758 0.0207253886010363 0.0219426565242832 0.0377453447408153 0.0461589185624794 0.0338390389712932 0.00597371565113501 0.0296058196582643 0.0380346461049065 0.0193072556666795 0.00746602956547708 0.0457003579861376 0.0238246505717916 0.0282845424975251 0.0376151965394019 0.0210150257434065 0.0201197122881143 0.0571755288736421 0.0707463742483198 0.0506289675585154 0.0279876854184159 0.0198767640628106 0.0313087038196619
"gemacht" 0.0634759426177479 0.0359424920127796 0.0243249817562637 0.0207253886010363 0.0438853130485664 0.0125817815802718 0.0725354434553248 0.0281991991427443 0.01194743130227 0.0126882084249704 0.0380346461049065 0.0270301579333514 0.0149320591309542 0.0380836316551146 0.0238246505717916 0.0329986329137793 0.018807598269701 0.0315225386151098 0.0352094965042 0.028587764436821 0.0505331244630856 0.0350508236943568 0.0279876854184159 0.0132511760418737 0
"könnte" 0.0380855655706487 0.023961661341853 0.0324333090083516 0.0138169257340242 0.0146284376828555 0.0629089079013588 0.019782393669634 0.0394788787998421 0.02389486260454 0.0126882084249704 0.0311192559040144 0.0231687068000154 0.0149320591309542 0.0152334526620459 0.00794155019059721 0.0329986329137793 0.0564227948091029 0.0210150257434065 0.0100598561440571 0.0400228702115495 0.0303198746778513 0.066207111422674 0.0559753708368318 0.0596302921884317 0
"namen" 0.0380855655706487 0.0159744408945687 0.0243249817562637 0.00690846286701209 0.0511995318899941 0 0.019782393669634 0.0225593593141955 0.101553166069295 0.0465234308915581 0.0656962069084748 0.0154458045333436 0.0447961773928625 0.0152334526620459 0.0317662007623888 0.0282845424975251 0.0250767976929346 0.00525375643585163 0.0251496403601429 0.0343053173241852 0.0252665622315428 0.0272617517622775 0.0167926112510495 0.0265023520837474 0.0313087038196619
"armen" 0.0380855655706487 0.0319488817891374 0.0891915997729668 0.0276338514680484 0.124341720304271 0.0377453447408153 0.00659413122321134 0 0.00597371565113501 0.054982236508205 0.0380346461049065 0.0617832181333745 0.0298641182619083 0.0380836316551146 0.0158831003811944 0.0329986329137793 0.0438843959626356 0.00525375643585163 0.0100598561440571 0 0.0151599373389257 0.0116836078981189 0.0223901483347327 0.0198767640628106 0
